book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2550,333,4,19825,341,10,44,2018,84,4
2054,153,1,28793,577,4,11,2011,128,4
264,130,10,28960,697,7,44,2019,95,3
2937,68,3,9699,110,5,48,2014,84,1
2674,427,7,26969,246,5,40,2016,184,4
1078,85,1,10733,310,3,17,2017,121,7
489,186,6,22891,206,8,11,2007,155,4
2810,138,7,16488,405,6,22,2002,57,2
2385,323,8,19431,416,1,31,2017,181,4
1078,155,6,14698,690,2,31,2004,109,2
1726,140,7,19298,660,1,34,2020,134,6
2261,438,1,17364,135,3,2,2017,97,2
1567,150,4,25072,164,4,35,2006,93,7
1085,99,1,17378,339,5,48,2008,22,5
2525,9,8,18535,404,7,28,2015,118,4
2529,360,1,2393,610,2,5,2007,159,4
2068,49,10,14468,160,2,49,2001,174,2
97,394,7,6733,185,10,36,2005,162,5
636,439,4,1985,409,2,17,2015,27,3
2699,281,3,13339,629,8,21,2015,170,7
1794,269,4,20886,214,2,17,2021,82,1
252,51,1,7474,578,6,29,2014,193,1
2143,155,4,17922,468,2,43,2007,42,3
141,165,8,15597,131,8,27,2005,10,7
1573,234,1,8263,103,2,17,2018,32,3
1099,99,9,25521,426,6,13,2004,113,4
2790,436,8,7744,126,3,2,2003,49,7
1556,266,3,6017,122,10,19,2004,109,2
62,293,9,16620,534,6,34,2001,59,7
2071,443,3,21715,178,6,43,2005,41,3
1869,241,1,11097,342,1,50,2000,2,6
1094,122,10,11955,113,2,15,2021,54,2
1566,442,10,20955,637,8,21,2006,120,6
314,376,9,15010,556,9,37,2017,182,4
1498,377,2,20384,403,6,1,2006,166,6
1170,88,6,18833,568,7,19,2009,39,7
657,53,8,2182,671,7,19,2001,153,5
1130,40,1,25056,128,1,41,2017,133,3
874,312,2,19786,536,2,20,2001,89,2
1037,340,8,8179,359,9,5,2017,4,3
2617,235,2,20251,125,8,18,2018,30,5
1539,198,3,22576,78,4,45,2020,25,1
853,314,5,29639,78,10,12,2009,169,1
1735,419,9,14036,570,3,41,2002,51,1
2734,448,6,15554,197,8,19,2007,167,7
727,45,6,6564,275,6,45,2003,151,7
1019,365,9,8894,498,4,17,2008,51,3
2711,90,4,5744,443,1,25,2010,11,4
391,281,10,17149,521,5,23,2012,91,3
1990,160,6,15696,246,10,14,2017,121,1
261,9,6,16026,403,6,20,2014,92,7
1787,414,5,29971,454,8,1,2000,90,7
726,232,6,10595,605,1,44,2015,111,3
1453,357,6,98,76,7,48,2020,151,2
1023,217,3,1744,680,1,32,2003,156,2
2947,309,2,12545,688,2,25,2010,192,2
454,335,1,11131,230,8,7,2021,109,3
1581,388,4,11566,85,2,19,2019,45,4
951,273,6,12670,641,6,34,2006,188,2
865,214,1,28782,267,10,47,2011,33,5
1115,120,7,7779,683,4,38,2009,81,1
1170,358,1,4757,103,3,26,2000,75,1
129,112,3,16478,513,7,11,2015,119,5
1693,190,5,7829,179,1,29,2013,63,4
2779,124,5,19159,530,8,21,2001,144,6
2345,63,1,27038,493,7,2,2005,71,4
886,110,1,13920,526,1,44,2016,11,3
2239,354,4,17815,602,2,23,2018,22,5
440,411,8,2793,640,5,48,2010,50,1
1429,62,10,8207,223,10,8,2011,136,7
1919,349,7,12476,212,9,34,2005,125,5
1575,212,1,7136,120,6,19,2020,195,4
2671,108,2,6338,554,3,6,2013,11,2
1724,40,4,28041,583,3,15,2016,13,3
1222,11,9,21485,125,2,10,2015,59,5
2922,314,10,28963,345,6,6,2015,95,3
1977,318,6,1392,508,4,36,2020,146,6
1797,18,1,11050,672,9,27,2004,19,3
844,389,3,29374,442,4,33,2005,40,4
2408,157,4,15916,313,7,29,2013,2,5
1420,234,3,20091,454,8,30,2018,42,6
852,379,10,8771,624,6,2,2009,162,3
2170,426,10,14275,697,6,50,2015,143,5
1022,267,9,17201,162,2,12,2021,27,2
387,222,7,27508,490,4,45,2020,161,3
1286,70,5,16438,156,5,24,2000,196,1
2790,335,1,17688,129,1,32,2019,108,4
523,68,1,16551,699,6,20,2013,185,7
2104,198,10,13360,279,2,18,2020,91,6
974,312,1,4933,79,9,14,2009,174,3
2691,97,5,5685,445,8,37,2019,89,4
557,117,7,14419,559,6,6,2018,199,2
2970,66,3,4253,241,5,23,2000,104,5
155,95,9,26748,543,9,46,2000,10,1
209,227,9,21275,176,4,11,2012,135,3
1353,449,3,3711,457,6,13,2013,7,5
2550,213,7,10829,220,9,37,2006,181,7
152,387,4,21518,86,5,9,2001,155,5
1791,251,4,7418,610,5,10,2018,183,4
750,300,6,15006,221,6,35,2006,198,5
105,380,7,1581,208,5,47,2012,169,5
2458,418,1,29784,368,4,7,2009,170,4
1912,167,6,9710,290,8,5,2004,197,4
2084,404,2,21306,176,6,26,2007,182,6
2928,1,7,8159,121,1,6,2020,148,1
106,174,9,5927,577,9,39,2011,104,2
2725,248,4,22251,242,6,37,2011,111,1
2057,402,3,3165,325,9,27,2020,93,2
1760,158,5,2478,362,2,45,2013,93,3
9,8,7,4259,182,2,16,2015,31,6
2174,194,6,5462,668,7,13,2007,183,2
422,433,10,20237,237,8,3,2016,62,3
2632,209,4,2053,132,6,35,2000,56,5
1158,10,6,21669,596,4,33,2018,151,3
196,23,1,23213,552,6,43,2003,8,7
1021,396,6,24846,426,5,24,2020,105,6
2609,333,4,20016,183,9,28,2016,20,2
1518,404,6,6780,234,1,40,2015,83,4
1697,323,7,23599,588,2,49,2015,128,2
2917,266,8,4151,343,3,49,2015,41,6
2585,160,2,17342,298,5,33,2005,196,4
1784,108,2,12385,549,6,13,2013,159,4
2744,281,2,23579,342,2,9,2013,161,7
2751,419,10,29855,444,4,41,2021,136,7
699,242,10,24051,344,1,38,2005,165,2
2167,67,10,798,549,10,48,2016,199,4
2704,173,10,3281,130,6,46,2000,63,3
1546,310,2,8559,629,8,24,2002,135,5
830,440,2,21849,470,7,23,2006,136,6
2642,156,2,9869,416,8,33,2013,164,2
255,259,5,16862,348,7,5,2020,83,7
2136,38,9,11625,483,9,41,2000,83,1
1312,434,8,15960,332,1,36,2018,129,1
305,327,6,20025,692,10,23,2006,10,1
2871,128,4,7508,131,8,19,2009,64,2
1500,113,9,14166,273,10,3,2001,21,6
1364,78,4,15573,310,9,9,2007,166,5
2904,177,2,54,296,6,13,2020,114,7
895,406,5,22257,227,10,42,2001,163,6
496,443,4,11743,582,3,8,2000,93,5
2937,379,8,27481,139,7,6,2013,29,3
2255,23,6,22607,360,9,4,2015,98,7
1623,373,2,27670,410,10,20,2016,3,3
359,397,7,14615,412,10,27,2018,3,6
2228,58,8,20475,325,5,45,2006,108,6
516,187,8,18348,588,1,6,2000,150,3
65,246,4,13224,542,6,5,2005,179,6
2069,237,3,12789,160,2,28,2005,148,7
301,382,4,6163,523,2,5,2004,127,1
620,1,4,21671,346,3,31,2001,131,1
1628,187,7,13784,183,2,33,2004,186,6
1854,224,9,17960,89,6,35,2015,23,2
1813,263,3,8948,374,9,18,2002,182,7
1438,301,8,6413,603,1,26,2010,50,5
534,385,3,28352,515,4,44,2003,166,7
273,413,1,17498,142,6,4,2019,91,7
1196,303,2,15426,165,2,31,2001,119,2
1895,51,8,10951,282,7,6,2009,185,4
1933,248,1,22036,659,5,33,2016,90,3
2190,238,4,3964,590,7,39,2001,139,6
1676,60,2,15427,392,3,16,2005,39,7
1131,193,6,8418,585,10,47,2005,185,7
931,144,8,1536,515,9,6,2003,36,2
2287,304,9,14057,356,8,36,2020,164,5
555,141,2,19144,427,9,10,2008,84,6
2959,322,6,21348,263,3,1,2012,45,4
1457,332,8,6352,438,9,13,2001,188,4
914,444,6,557,443,3,1,2002,128,7
1016,56,9,26367,111,9,47,2020,166,7
1002,340,6,24232,458,2,32,2007,135,4
96,149,5,13170,577,9,20,2021,12,5
1445,224,6,2821,169,7,17,2003,94,5
49,252,9,27582,135,10,29,2016,33,3
110,250,8,1936,396,10,48,2006,82,2
2603,305,8,29018,681,9,19,2016,23,3
1650,210,7,14242,569,2,15,2008,83,3
2414,66,8,21646,315,10,16,2011,130,5
1620,27,10,20593,495,6,28,2006,42,4
2062,114,3,11593,278,7,16,2006,62,5
1154,141,6,18231,385,8,14,2019,17,3
970,411,5,4865,155,8,30,2008,176,1
1301,276,4,8519,637,7,33,2007,24,7
1098,390,4,8740,115,7,19,2019,116,7
2640,204,5,26957,414,9,34,2016,97,3
2315,85,10,18389,443,10,39,2007,6,1
2570,364,1,24476,668,6,8,2007,189,6
2371,152,6,26410,189,9,2,2002,190,2
1489,232,3,23963,85,5,11,2008,25,5
359,144,5,4476,283,2,10,2020,29,1
127,325,8,25787,570,9,20,2013,156,3
2934,152,10,14976,660,5,40,2019,183,2
1953,319,2,12967,439,4,38,2011,96,4
803,19,4,2631,409,7,42,2007,80,1
1814,138,1,16397,686,6,49,2011,61,3
1813,383,8,23162,535,4,27,2019,31,4
2024,157,9,1902,269,4,46,2016,121,2
2116,363,5,2381,215,2,38,2012,159,4
624,121,3,22208,463,4,44,2003,73,7
100,411,1,21578,146,4,22,2021,1,2
2993,41,6,7807,217,10,33,2017,160,6
127,425,3,8326,97,3,25,2018,50,3
2593,258,7,21827,207,7,3,2001,81,2
1199,217,5,1798,669,8,46,2008,28,6
279,247,4,29033,89,9,9,2016,38,6
2499,168,10,7436,616,2,47,2013,54,1
1951,218,1,21585,413,6,33,2008,22,4
2978,222,10,9658,160,3,4,2016,10,3
2122,123,3,2273,314,1,49,2019,56,6
148,34,2,29585,617,9,48,2003,102,5
426,128,7,824,693,10,23,2010,133,3
299,334,6,8609,654,9,24,2015,51,2
479,145,5,11019,118,7,16,2005,181,7
108,307,10,23843,225,3,6,2014,79,6
975,357,5,12060,173,3,34,2017,107,7
196,355,1,5374,509,2,49,2020,131,1
844,27,9,10350,394,10,14,2000,6,6
588,69,8,4479,414,9,32,2020,45,6
2447,422,5,4203,424,2,8,2017,173,7
2580,124,3,7327,246,10,39,2006,190,2
933,201,5,2685,599,4,47,2005,198,3
958,147,10,28049,154,3,20,2006,54,6
1875,171,7,24679,270,6,31,2006,198,2
711,380,10,966,327,8,4,2002,75,7
326,230,3,15685,322,2,6,2005,195,5
1526,198,4,21410,336,7,44,2007,60,5
724,1,10,12233,325,2,13,2002,118,1
2279,377,10,2654,181,3,49,2017,139,1
494,238,10,10314,367,4,46,2018,190,1
945,345,10,15636,689,10,38,2009,190,3
686,294,3,21749,455,10,38,2000,27,4
2573,309,6,8708,384,1,39,2017,120,3
1020,391,2,7360,354,2,44,2006,1,4
2462,35,4,24368,102,10,42,2009,168,2
1030,414,1,8049,246,4,50,2012,111,3
2935,304,8,11019,267,6,37,2008,81,2
2814,331,3,6146,380,7,47,2011,11,7
1274,298,5,25616,590,7,26,2005,62,7
795,253,4,11022,383,10,10,2019,151,5
696,1,8,24947,385,3,44,2004,90,4
2533,329,9,13849,497,3,37,2010,120,5
690,314,9,9053,600,8,31,2015,142,5
345,278,8,20396,583,7,32,2001,34,3
1468,248,4,3698,309,10,35,2000,133,1
2730,197,7,28680,303,3,14,2002,36,4
1778,234,2,5521,298,7,11,2016,160,3
822,304,3,3897,121,1,14,2000,89,3
6,386,8,27275,596,4,40,2018,68,4
2225,98,8,14728,340,8,20,2003,82,3
1925,85,3,23415,452,1,11,2014,114,6
2705,32,6,20108,359,10,36,2021,59,7
1758,330,5,17493,642,4,11,2019,126,6
1896,142,9,26767,475,5,38,2020,111,1
952,450,6,27992,507,2,11,2000,13,2
366,273,7,10934,222,5,29,2000,165,7
327,443,1,18540,103,8,43,2019,68,1
748,194,8,13680,88,8,2,2005,149,2
364,422,5,7023,694,7,3,2021,32,6
326,117,4,5452,398,3,21,2017,3,6
719,247,4,26299,342,9,47,2004,86,3
1574,189,2,6144,448,10,21,2009,179,6
1312,236,1,8720,581,2,24,2007,90,3
1038,294,10,9053,627,5,49,2011,117,5
2556,190,7,18399,88,3,39,2004,48,2
885,110,4,24037,350,8,34,2002,131,5
1441,173,9,8227,499,7,49,2000,152,3
371,386,7,12231,242,5,49,2007,53,3
544,366,3,23162,560,7,7,2002,70,5
1739,438,6,16971,487,3,1,2008,191,6
1305,224,5,7134,212,2,31,2020,198,4
1618,412,5,28725,232,5,29,2021,158,7
1583,418,5,9273,518,2,22,2020,13,1
1714,319,4,16281,640,9,20,2021,120,5
2433,4,9,5385,245,5,19,2009,100,5
2743,346,1,21384,524,7,45,2001,12,1
2510,190,9,5246,136,3,26,2007,84,5
815,187,5,19529,298,1,38,2018,171,6
2248,396,8,7707,513,9,22,2015,1,4
732,128,8,21427,377,1,24,2006,160,1
1831,16,9,28124,81,6,29,2003,131,3
439,384,5,28452,277,6,29,2005,80,4
84,257,2,7604,351,8,11,2014,195,5
509,420,5,10807,498,10,48,2021,180,1
1338,269,3,8607,244,7,21,2018,142,1
892,102,5,10659,489,5,31,2001,172,6
10,167,5,6271,369,8,11,2021,114,2
2516,105,9,23750,466,6,12,2002,158,7
2607,114,9,9337,634,8,24,2016,119,6
363,232,2,6382,698,3,39,2017,40,3
2488,309,7,12993,274,5,17,2019,111,1
1364,222,1,3755,279,5,40,2017,199,3
385,43,9,6301,210,9,39,2007,97,7
2723,243,8,5857,141,8,9,2002,153,5
2113,122,4,26461,202,8,37,2012,160,7
2610,211,6,12232,487,2,50,2011,153,6
969,251,2,8779,371,6,36,2007,105,1
1325,308,7,13809,164,3,8,2021,41,5
840,240,7,12011,672,7,40,2007,81,1
2896,372,3,7639,421,6,18,2006,151,1
418,158,9,13475,649,10,20,2009,139,4
353,440,3,20029,693,7,17,2008,54,4
581,181,10,15734,305,1,19,2017,19,7
2633,26,5,1675,469,8,15,2000,147,6
2475,279,7,9475,460,7,49,2006,6,2
1621,284,7,28753,232,9,4,2021,103,3
2401,84,6,17207,414,7,7,2001,177,6
49,437,3,3221,103,6,2,2021,59,7
1942,42,5,12368,240,6,1,2011,134,6
2820,413,9,27075,314,10,37,2000,141,2
2374,144,9,19669,669,8,41,2019,186,7
2432,372,10,2670,467,1,50,2021,28,5
2635,298,9,19406,298,8,49,2012,161,2
2113,275,9,636,575,7,2,2013,44,6
610,4,10,17468,667,2,29,2001,68,6
1904,174,5,661,540,1,28,2005,11,1
2833,383,3,24200,606,6,1,2009,105,2
810,44,6,24347,399,9,35,2016,99,2
2489,328,8,4944,582,8,10,2002,95,7
2537,1,7,21742,471,5,9,2001,173,3
2760,87,9,6704,412,4,10,2019,165,2
2478,309,3,23749,218,9,36,2019,116,5
2695,335,5,26677,687,7,17,2001,156,1
698,4,4,15006,172,2,6,2011,104,3
2106,18,8,22978,236,3,34,2020,70,5
944,189,9,4195,166,3,12,2005,143,1
955,425,1,20650,686,4,12,2018,149,1
2052,413,1,22430,673,3,41,2021,151,4
2884,45,2,855,487,7,49,2009,124,3
1304,410,8,9713,343,9,12,2002,102,2
219,245,4,7133,139,3,27,2006,43,4
2451,437,9,8790,136,8,48,2020,144,4
2164,163,1,22862,289,4,8,2009,144,2
428,127,8,6945,323,1,10,2007,168,1
2153,103,9,2144,588,10,26,2015,49,7
1441,152,2,2898,476,10,46,2011,149,2
1117,138,7,25581,355,5,11,2015,40,1
112,352,7,12256,565,3,7,2009,104,1
2243,355,8,13194,408,8,35,2016,144,4
1625,199,10,34,581,8,42,2013,138,5
1734,260,3,10354,442,3,2,2005,151,7
1285,410,2,963,498,8,34,2006,185,5
893,346,8,12807,176,6,9,2004,169,2
322,43,9,28492,365,10,18,2006,190,3
1323,444,9,26545,582,7,15,2019,154,4
703,87,10,244,698,2,38,2019,167,5
886,325,10,1104,221,7,25,2003,115,7
2311,110,9,27455,480,4,47,2000,144,7
1494,365,10,3267,446,10,10,2007,163,6
2492,305,10,13440,580,9,23,2009,129,5
655,449,10,11303,319,9,6,2009,168,2
700,291,7,25915,122,7,26,2017,128,5
236,72,6,6649,148,6,25,2009,194,1
45,71,7,3081,478,8,44,2017,128,3
616,384,3,6674,624,3,21,2009,198,7
2392,349,7,5806,95,5,33,2007,166,5
2853,311,7,19549,81,10,42,2002,143,4
291,332,8,9995,538,8,37,2004,163,1
1814,425,6,12328,665,3,41,2013,110,3
1007,253,9,8637,130,8,34,2016,37,2
1035,174,3,25433,493,1,47,2001,79,6
436,119,6,14349,529,3,12,2018,61,5
113,362,6,28862,240,3,33,2012,39,5
45,55,4,28271,188,3,14,2003,113,5
2496,74,2,15444,664,4,13,2012,114,7
2291,305,4,25907,526,4,4,2021,119,7
817,289,4,19213,97,3,24,2004,143,2
876,308,2,19191,378,7,13,2021,103,2
1449,403,3,5739,501,5,23,2004,18,7
93,119,2,13771,124,6,43,2014,134,3
1826,374,7,20390,213,9,12,2017,194,1
553,336,6,2860,227,5,4,2001,199,4
1823,261,1,28777,382,8,24,2011,45,6
2100,204,9,21496,511,2,17,2004,198,3
1501,287,4,8263,277,10,28,2012,94,6
2455,354,7,18686,662,8,5,2007,198,5
22,139,8,9711,593,7,8,2006,27,6
2329,348,4,5012,250,4,16,2020,171,2
1751,316,9,23258,328,6,44,2003,146,1
258,145,3,24242,500,1,14,2013,6,2
2893,254,8,2458,546,10,12,2007,44,7
1813,384,1,13621,530,1,16,2007,157,4
2261,163,4,489,397,2,34,2002,189,7
1240,342,6,11234,265,6,17,2018,151,1
1244,171,8,24165,139,2,50,2006,88,5
2327,268,9,9152,388,9,21,2006,113,1
1347,363,1,24062,652,7,49,2020,138,7
1530,201,9,14345,239,3,10,2020,57,1
2561,303,9,26609,370,4,1,2004,98,7
2868,404,9,18562,265,10,3,2016,54,4
1997,30,1,21358,232,5,39,2009,100,3
306,375,1,2816,183,9,7,2011,185,2
1955,435,1,26300,669,1,48,2005,20,2
90,368,4,26602,621,10,5,2003,51,7
560,46,3,14284,171,9,43,2002,98,6
1899,373,4,1699,579,10,21,2016,167,2
2673,9,5,28411,137,10,24,2017,197,6
1313,123,8,26171,326,5,41,2004,176,3
2616,21,2,19370,658,2,19,2014,34,3
1047,141,10,4282,100,10,18,2001,35,7
283,284,7,16886,225,2,31,2019,58,3
329,329,6,14528,279,4,26,2019,87,1
2875,16,8,15355,442,5,36,2016,22,6
513,326,6,9566,280,6,9,2020,115,6
2772,232,5,2254,457,7,36,2012,45,1
2106,157,9,10595,355,10,29,2007,134,7
995,57,3,28630,474,2,45,2014,40,7
2709,132,1,6179,229,8,36,2013,150,2
1095,133,8,3951,242,9,42,2017,140,2
2218,368,8,22187,403,7,3,2008,102,2
1752,297,2,26245,437,9,4,2018,165,6
676,90,8,17893,422,10,41,2013,56,5
1038,65,7,4476,581,1,36,2009,170,2
713,258,10,11726,198,8,50,2010,118,6
2806,312,6,16737,259,7,13,2007,141,7
2047,423,5,20675,383,5,7,2001,118,3
2676,209,2,5166,181,8,49,2008,7,1
2619,392,7,26548,541,7,36,2017,22,1
2206,41,6,27923,530,7,40,2012,93,2
334,59,2,28686,407,10,31,2013,179,6
682,392,7,16095,671,6,31,2003,67,5
1894,358,7,7312,207,7,43,2020,178,1
340,96,10,6139,349,7,17,2008,162,7
23,14,2,10425,496,4,34,2010,5,4
173,334,5,13195,326,7,33,2000,18,3
2440,305,3,4215,231,10,3,2000,98,7
221,363,10,8201,359,4,45,2009,121,7
210,394,6,3751,428,6,6,2017,112,3
2125,450,7,19216,138,6,21,2011,12,3
1888,183,8,3720,115,9,40,2018,113,5
2295,116,5,11523,560,7,31,2010,91,5
1855,363,7,29073,512,4,19,2015,60,1
1711,246,9,19117,318,3,21,2018,20,1
2761,244,5,9068,594,1,1,2010,9,1
1984,258,10,29013,212,2,14,2020,109,7
2024,166,1,8632,256,6,5,2003,52,2
2471,437,3,9612,537,2,10,2021,13,3
1983,182,9,4950,562,4,10,2019,196,7
2241,299,2,22694,468,9,7,2019,75,2
2907,429,9,8806,143,9,37,2019,169,6
2252,431,1,4601,234,4,11,2017,10,5
1264,42,7,23209,159,4,4,2005,177,1
140,230,8,26353,242,4,36,2015,171,1
2047,160,10,7251,307,6,30,2018,94,7
2530,17,7,11174,511,4,43,2011,124,7
2978,204,3,22235,635,9,42,2018,122,3
2668,3,10,7402,160,10,42,2007,107,5
2903,325,1,23712,413,2,42,2010,88,7
221,123,8,20657,610,8,27,2015,126,4
2629,221,8,19389,472,3,15,2005,111,2
1713,397,6,16851,98,6,15,2006,114,1
2193,418,1,9328,597,3,35,2010,151,5
1941,192,6,17159,464,4,17,2016,41,1
2343,197,10,17590,486,7,40,2017,4,2
1617,345,4,11299,308,9,49,2009,86,1
596,419,4,3185,572,4,45,2009,132,7
2501,345,4,12993,247,1,38,2021,115,2
1051,171,6,6984,644,9,49,2021,125,1
666,366,10,21941,394,1,43,2012,178,2
2189,425,10,24676,420,10,15,2000,159,5
2247,92,5,7101,287,1,49,2009,48,4
538,282,2,14957,399,5,18,2017,122,4
213,127,4,13904,453,3,41,2010,14,6
277,212,7,16706,628,3,12,2005,182,2
736,383,9,25483,277,6,33,2010,1,6
2392,143,4,996,458,4,15,2003,166,7
153,310,4,21761,507,1,3,2019,159,3
2752,179,9,9400,440,10,12,2001,57,1
2991,444,3,13895,518,3,10,2016,138,4
1716,80,2,658,393,5,11,2018,177,7
1324,284,1,3585,453,6,7,2001,165,6
619,167,6,27741,261,6,12,2020,8,6
1042,309,10,16730,609,5,12,2014,139,2
1266,250,8,5445,317,1,2,2009,160,6
291,189,7,7958,653,10,26,2018,35,3
1099,338,4,26446,595,3,4,2019,122,2
2939,430,9,4926,522,5,30,2020,181,2
1397,41,10,3911,586,10,44,2012,19,3
1257,170,10,15116,167,3,6,2006,185,4
655,439,2,3318,156,9,39,2007,62,7
2807,185,10,6116,464,5,2,2006,167,4
2370,197,1,951,587,6,32,2001,179,6
191,248,5,20511,697,7,46,2004,12,4
2764,356,2,22144,353,1,1,2008,70,5
784,107,3,3996,137,6,12,2008,70,5
1819,357,7,7514,556,4,17,2020,178,3
91,355,6,26918,449,7,12,2020,62,4
451,312,2,22541,391,8,29,2012,146,7
1081,392,1,4069,98,5,47,2021,17,6
79,365,1,7300,141,8,49,2009,90,3
620,203,3,1108,143,1,14,2011,47,1
786,19,9,13255,448,7,12,2007,44,4
2870,339,7,18772,649,6,46,2005,85,6
2829,365,6,7449,196,6,18,2017,183,7
31,449,9,19634,398,6,46,2001,133,2
793,340,6,20087,369,8,31,2011,137,6
735,75,4,18539,299,6,36,2007,172,2
1522,21,5,16072,584,3,9,2006,152,4
1563,134,2,7670,649,1,24,2018,150,7
1216,110,9,14137,542,9,13,2001,104,5
1721,28,6,4158,582,5,47,2017,165,3
1641,378,6,4408,272,3,50,2009,43,5
2083,191,1,17187,659,7,47,2018,181,5
581,214,3,7579,634,3,8,2013,98,6
631,380,2,9553,441,4,27,2012,58,2
1498,293,4,8820,537,4,44,2009,167,5
1779,288,7,20602,518,7,26,2011,39,4
170,85,6,8650,436,10,7,2012,191,1
1935,170,3,3033,590,4,45,2009,6,4
498,298,8,21478,121,7,22,2016,18,1
1592,65,2,26650,125,9,49,2012,8,1
2047,273,1,9817,286,5,20,2016,48,3
1917,29,6,3983,619,1,44,2002,60,6
2741,41,4,25615,378,10,39,2013,156,4
1333,12,10,25640,390,10,19,2006,132,1
878,395,3,28968,245,9,11,2018,163,7
2374,99,7,28616,206,7,6,2010,144,6
2297,189,2,2127,238,4,14,2021,35,7
835,75,2,14636,288,3,35,2000,80,1
90,337,10,21595,308,5,33,2021,58,6
936,392,3,20517,171,1,23,2001,140,6
1612,297,2,26031,284,4,31,2000,109,4
2888,291,4,3455,162,6,3,2019,180,3
1303,186,9,7145,405,4,15,2010,124,5
647,241,5,26238,168,1,42,2009,89,3
600,291,1,4422,558,7,3,2011,106,5
2599,110,3,24438,109,7,43,2012,111,7
1949,99,3,7998,357,4,44,2005,155,4
786,280,6,29636,696,2,28,2017,175,6
766,60,2,20680,591,6,43,2008,156,3
1559,404,7,6517,532,7,22,2013,26,6
2423,401,6,24443,164,3,46,2014,144,3
1315,266,10,392,440,2,48,2016,37,3
95,313,9,1513,374,6,35,2008,196,1
728,130,10,14908,661,1,1,2003,89,7
765,189,3,21004,376,10,41,2012,111,1
1725,229,2,5470,179,6,33,2006,70,2
2283,20,7,28208,263,7,11,2003,126,7
553,124,9,27998,134,3,23,2018,191,2
888,445,9,3090,375,3,40,2002,113,5
381,210,9,6151,77,9,21,2001,150,7
1867,436,1,4366,528,7,26,2010,108,5
2059,210,6,13986,195,5,2,2006,194,4
2383,20,4,3578,289,3,32,2020,42,2
1907,203,9,14334,244,10,27,2013,113,3
2580,413,2,6736,660,5,39,2017,184,2
722,321,2,27152,441,2,47,2013,191,2
2412,211,8,26804,289,6,37,2002,190,2
34,125,8,798,224,9,44,2019,74,1
828,148,4,20033,339,10,4,2013,44,7
397,70,9,28478,395,9,6,2008,83,5
2394,445,8,4334,592,3,39,2004,173,4
1887,119,5,9122,667,7,15,2006,103,7
2498,166,5,28183,294,5,38,2009,64,2
719,250,6,309,369,10,27,2016,139,6
2054,103,3,10158,259,8,13,2004,172,7
2481,348,10,4972,634,8,40,2018,146,6
1176,243,1,12963,131,6,39,2009,192,2
2081,383,5,5231,206,2,14,2008,146,6
1246,91,4,4262,189,1,1,2003,70,2
1308,209,10,18857,416,10,35,2017,72,7
1656,317,10,23573,399,2,34,2020,159,6
2697,225,8,22991,81,10,29,2004,147,6
2610,254,7,8930,560,5,41,2004,196,2
1435,291,8,28888,609,1,11,2019,91,5
2707,157,3,22686,392,7,34,2012,47,5
428,128,8,14475,491,6,47,2014,133,2
2032,76,5,8707,209,3,8,2012,5,3
2348,105,4,16992,130,2,28,2015,80,7
445,392,3,3953,476,9,42,2019,124,4
1795,50,4,2748,686,7,39,2000,57,6
2366,47,3,19278,147,9,26,2010,146,2
876,185,9,27454,94,7,12,2013,125,4
2056,290,6,21788,420,9,14,2006,56,6
599,71,8,17610,535,5,9,2017,16,1
1407,138,5,10288,416,1,9,2000,193,6
708,131,9,29141,100,9,6,2002,168,2
2335,387,4,18844,401,4,15,2001,36,1
2451,418,5,23471,328,2,8,2019,151,7
1612,14,6,17736,330,10,33,2007,182,3
1113,13,6,23015,127,7,2,2016,171,7
1018,257,6,22764,474,1,28,2002,157,2
1479,366,9,27845,578,7,30,2015,113,6
1750,312,10,9871,489,9,48,2006,60,5
1639,285,8,11366,138,5,44,2012,63,6
2012,51,1,13918,413,4,42,2004,36,4
1296,410,2,16117,581,7,47,2002,148,2
980,36,3,5626,539,4,5,2002,176,5
80,27,3,10472,583,4,49,2006,82,3
1351,12,2,15448,671,9,41,2007,159,2
1381,25,10,6542,543,5,5,2017,112,4
857,365,7,2008,222,9,46,2001,83,3
1763,244,6,1839,126,7,2,2004,152,2
2795,357,8,14770,187,10,22,2008,138,4
2260,290,7,12519,415,4,17,2016,73,4
1483,164,3,28327,634,3,17,2021,66,2
2136,359,6,24064,92,8,34,2014,47,2
152,7,1,14835,407,9,37,2016,127,4
2439,411,8,10247,546,5,30,2007,41,4
1561,323,3,28216,91,4,45,2003,178,7
921,243,8,6982,204,8,22,2012,54,3
299,387,6,13547,322,7,21,2002,88,5
214,425,9,6403,427,4,21,2018,152,1
82,334,2,9636,252,5,15,2002,110,1
1212,159,5,24153,300,1,6,2006,82,2
39,100,1,16594,551,4,27,2009,160,6
1490,168,2,13528,546,2,18,2010,170,3
2291,206,7,28317,287,5,25,2010,42,2
1,259,7,6830,557,4,11,2005,77,3
756,274,2,4908,137,10,32,2012,114,3
1320,174,1,25398,649,1,34,2008,138,7
2300,435,4,7693,302,5,8,2012,25,5
2120,285,2,11297,231,3,8,2021,176,1
1889,371,2,24025,145,3,23,2016,28,7
2333,77,1,28049,170,1,45,2008,106,3
895,405,9,19827,191,1,49,2011,77,6
135,355,9,16954,348,6,44,2007,36,4
133,105,3,21639,146,10,46,2010,46,3
